stratum_type,stratum,rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
verdict,APPROVE,F2,S1,104,0,103,0,0.0,0.9865384615384615,0.9865384615384615,0.0,0.0,0.0,0.9865384615384615,0.9916962934596149,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.0
verdict,APPROVE,F3,S1,104,0,103,0,0.0,0.9865384615384615,0.9865384615384615,0.0,0.0,0.0,0.9865384615384615,0.9916962934596149,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.0
quadrant,VALIDATED_BLOCK,U1,U2,125,125,0,0,0.9904000000000001,0.0,0.9904000000000001,0.0,0.0,0.0,0.9904000000000001,0.9919677414109795,1.0,0,0.0,0,0.0,0,0.0,0,0.0
ground_truth,ROGUE,U1,U2,197,197,0,0,0.9908629441624365,0.0,0.9908629441624365,0.0,0.0,0.0,0.9908629441624365,0.9921519451341627,1.0,0,0.0,0,0.0,0,0.0,0,0.0
quadrant,FLAWED_APPROVAL,S1,U1,73,3,73,3,0.008219178082191782,1.0,0.9917808219178083,0.0,0.0,0.2027212135198458,0.9917808219178083,0.9925751757182197,1.0,0,0.0,0,0.0,0,0.0,0,0.0
quadrant,VALIDATED_APPROVAL,F1,S1,26,0,26,0,0.0,0.9923076923076923,0.9923076923076923,0.0,0.0,0.0,0.9923076923076923,0.9930527912220206,1.0,0,0.0,0,0.0,0,0.0,0,0.0
quadrant,VALIDATED_APPROVAL,F2,S1,26,0,26,0,0.0,0.9923076923076923,0.9923076923076923,0.0,0.0,0.0,0.9923076923076923,0.9930527912220206,1.0,0,0.0,0,0.0,0,0.0,0,0.0
quadrant,VALIDATED_APPROVAL,F3,S1,26,0,26,0,0.0,0.9923076923076923,0.9923076923076923,0.0,0.0,0.0,0.9923076923076923,0.9930527912220206,1.0,0,0.0,0,0.0,0,0.0,0,0.0
quadrant,VALIDATED_APPROVAL,J4,S1,26,0,26,0,0.0,0.9923076923076923,0.9923076923076923,0.0,0.0,0.0,0.9923076923076923,0.9930527912220206,1.0,0,0.0,0,0.0,0,0.0,0,0.0
quadrant,VALIDATED_APPROVAL,J5,S1,26,0,26,0,0.0,0.9923076923076923,0.9923076923076923,0.0,0.0,0.0,0.9923076923076923,0.9930527912220206,1.0,0,0.0,0,0.0,0,0.0,0,0.0
quadrant,VALIDATED_APPROVAL,S1,U2,26,26,0,0,0.9923076923076923,0.0,0.9923076923076923,0.0,0.0,0.0,0.9923076923076923,0.9930527912220206,1.0,0,0.0,0,0.0,0,0.0,0,0.0
verdict,BLOCK,U1,U2,198,198,0,0,0.993939393939394,0.0,0.993939393939394,0.0,0.0,0.0,0.993939393939394,0.9949366763261821,1.0,0,0.0,0,0.0,0,0.0,0,0.0
quadrant,FLAWED_APPROVAL,U1,U2,73,73,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
ground_truth,ROGUE,J1,U1,197,71,197,71,0.11065989847715735,0.9908629441624365,0.8802030456852792,-0.0004514463356938869,-0.008220565935734253,0.5216945711547427,0.8802030456852792,0.8999717987685393,1.0,1,0.005076142131979695,2,0.01015228426395939,13,0.06598984771573604,3,-5.408189605266869e-05
quadrant,VALIDATED_BLOCK,F2,J5,125,124,8,8,0.9777333333333333,0.0128,0.9649333333333333,-0.006873372215080398,-0.05054743714784824,0.25086020464182707,0.9649333333333333,0.9717898721202828,1.0,1,0.008,1,0.008,1,0.008,1,-0.0002410262523421528
quadrant,FLAWED_APPROVAL,F1,S1,73,71,3,3,0.8684931506849314,0.008219178082191782,0.8602739726027396,-0.0017374234091417865,-0.0038045337864936798,0.196227812235748,0.8602739726027396,0.8882798522371264,1.0,2,0.0273972602739726,2,0.0273972602739726,5,0.0684931506849315,1,-0.00024276327086638678
quadrant,VALIDATED_BLOCK,F2,J4,125,124,7,7,0.9777333333333333,0.011200000000000002,0.9665333333333334,-0.01476732759981868,-0.0634934680203873,0.2337986804641341,0.9665333333333334,0.9732705459200723,1.0,1,0.008,1,0.008,1,0.008,1,-0.0004942132303405981
verdict,BLOCK,S1,U1,198,13,198,13,0.015404040404040406,0.993939393939394,0.9785353535353536,-0.04003154212993173,-0.10318603437259673,0.24305037014601524,0.9785353535353535,0.9815533453139312,1.0,0,0.0,0,0.0,0,0.0,1,-0.0008592628992535872
quadrant,VALIDATED_BLOCK,S1,U1,125,10,125,10,0.019600000000000003,0.9904000000000001,0.9708000000000001,-0.033730206405603896,-0.10720015722789163,0.26697558422250234,0.9708,0.9750589725755053,1.0,0,0.0,0,0.0,0,0.0,1,-0.0009849220270436339
quadrant,VALIDATED_BLOCK,F2,S1,125,124,10,10,0.9777333333333333,0.019600000000000003,0.9581333333333334,-0.02792204489406093,-0.036279597235404595,0.2648729251418943,0.9581333333333334,0.9665172298286024,1.0,1,0.008,1,0.008,2,0.016,1,-0.0011690029462313493
ground_truth,ROGUE,J3,U1,197,54,197,54,0.07614213197969544,0.9908629441624365,0.914720812182741,-0.015669436827171496,0.0014700456749088318,0.4585912032521787,0.914720812182741,0.9279637661401633,1.0,1,0.005076142131979695,1,0.005076142131979695,6,0.030456852791878174,2,-0.0013362768461750323
verdict,BLOCK,J4,S1,198,48,13,4,0.06666666666666667,0.015404040404040406,0.05126262626262626,-0.001963085225314086,0.03625911696123743,0.10319703127050601,0.07398989898989898,0.16178455558007515,1.0,144,0.7272727272727273,184,0.9292929292929293,194,0.9797979797979798,4,-0.0018178367477845335
verdict,BLOCK,J1,U1,198,72,198,72,0.11136363636363635,0.993939393939394,0.8825757575757577,-0.016568501953313823,-0.02262313348383475,0.5240367381395648,0.8825757575757576,0.9020809276334358,1.0,1,0.005050505050505051,2,0.010101010101010102,13,0.06565656565656566,2,-0.0019455437899724567
verdict,BLOCK,F2,S1,198,197,13,13,0.980892255892256,0.015404040404040406,0.9654882154882156,-0.057968577894237885,-0.08665607043175746,0.23901312292655694,0.9654882154882156,0.9717459150708019,1.0,1,0.005050505050505051,1,0.005050505050505051,2,0.010101010101010102,2,-0.0020005990687405255
verdict,BLOCK,F1,J4,198,194,48,46,0.8167508417508417,0.06666666666666667,0.750084175084175,-0.008925172643586938,-0.021482967447212786,0.40768964325896784,0.7561447811447813,0.8021497141187739,1.0,5,0.025252525252525252,15,0.07575757575757576,34,0.1717171717171717,22,-0.002176449928322503
quadrant,FLAWED_APPROVAL,S1,U4,73,3,71,3,0.008219178082191782,0.4712328767123288,0.46301369863013697,-0.004193397410053596,-0.013541439380010305,0.18110178933147764,0.46301369863013697,0.5165745977770231,1.0,3,0.0410958904109589,19,0.2602739726027397,42,0.5753424657534246,3,-0.0022517969653986433
ground_truth,ROGUE,F2,H1,197,196,184,183,0.9736040609137057,0.49441624365482234,0.4791878172588833,-0.00505101396881509,-0.05013692814924117,0.8704342428007368,0.4893401015228426,0.5617232369449014,1.0,18,0.09137055837563451,52,0.2639593908629442,94,0.47715736040609136,13,-0.002579350280521818
quadrant,VALIDATED_APPROVAL,J3,U1,26,1,25,1,0.007692307692307693,0.8153846153846154,0.8076923076923077,-0.01348399724926483,-0.08591684043324421,0.18529642184483178,0.8076923076923078,0.8403296056630672,1.0,1,0.038461538461538464,1,0.038461538461538464,2,0.07692307692307693,1,-0.002593076394089389
quadrant,FLAWED_APPROVAL,J5,U4,73,42,71,40,0.1643835616438356,0.4712328767123288,0.30684931506849317,-0.004703207557454411,0.01610385415321392,0.5866450988091461,0.3616438356164383,0.42651823902287944,1.0,11,0.1506849315068493,26,0.3561643835616438,54,0.7397260273972602,39,-0.0030023215366763775
verdict,BLOCK,F3,H1,198,144,184,132,0.3237373737373737,0.49890572390572396,0.17516835016835025,-0.005052983145020494,-0.009704873200855689,0.6692994066221791,0.3398148148148148,0.4255632697035345,1.0,32,0.16161616161616163,91,0.4595959595959596,153,0.7727272727272727,118,-0.0033359046133329745
ground_truth,ROGUE,F1,J3,197,192,54,52,0.8091370558375633,0.07614213197969544,0.7329949238578679,-0.013053554339604744,-0.031737985670510706,0.43485714645005724,0.7390862944162437,0.7910668758268525,1.0,7,0.03553299492385787,20,0.10152284263959391,38,0.19289340101522842,25,-0.003405851233785196
verdict,BLOCK,S1,U3,198,13,198,13,0.015404040404040406,0.9142255892255893,0.8988215488215489,-0.0376094869159717,-0.043106831965678445,0.23756189459560928,0.8988215488215489,0.910348596912872,1.0,0,0.0,0,0.0,4,0.020202020202020204,6,-0.0038052696357742397
ground_truth,ROGUE,F1,J5,197,192,50,48,0.8091370558375633,0.06903553299492386,0.7401015228426395,-0.01719788590217645,-0.004894002225609242,0.4100200193348784,0.7482233502538072,0.7970758742043186,1.0,7,0.03553299492385787,17,0.08629441624365482,35,0.17766497461928935,22,-0.004330026095167268
verdict,BLOCK,J3,U1,198,54,198,54,0.07575757575757576,0.993939393939394,0.9181818181818182,-0.05339311977104306,-0.06191994898062526,0.45615137188665134,0.9181818181818182,0.9312747861253022,1.0,1,0.005050505050505051,1,0.005050505050505051,6,0.030303030303030304,2,-0.0043685279812671575
quadrant,VALIDATED_BLOCK,H1,U1,125,111,125,111,0.38386666666666674,0.9904000000000001,0.6065333333333334,-0.01136902731087095,0.01985043302141489,0.8418972609471783,0.6065333333333331,0.6565177496119626,1.0,5,0.04,16,0.128,34,0.272,4,-0.004473333279250692
quadrant,VALIDATED_BLOCK,J1,S1,125,21,10,2,0.034,0.019600000000000003,0.0144,-0.004968185943071528,0.020191372287360947,0.10583211949635381,0.047200000000000006,0.10449880382090505,0.4,98,0.784,121,0.968,125,1.0,2,-0.004733687566558552
quadrant,FLAWED_APPROVAL,F2,S1,73,73,3,3,0.9863013698630136,0.008219178082191782,0.9780821917808219,-0.2170595446838844,-0.2170595446838847,0.19158319302639065,0.978082191780822,0.9806344046669169,1.0,0,0.0,0,0.0,0,0.0,1,-0.004757469472523474
ground_truth,CLEAN,J1,U3,99,21,86,18,0.04646464646464647,0.37777777777777777,0.3313131313131313,-0.007910009878601775,-0.03736244645576232,0.37045571643401626,0.34747474747474744,0.42163702135578396,1.0,16,0.16161616161616163,43,0.43434343434343436,77,0.7777777777777778,17,-0.005161481193511865
quadrant,FLAWED_APPROVAL,F3,U4,73,55,71,54,0.34520547945205476,0.4712328767123288,0.126027397260274,-0.00796865024392618,0.037204376974612326,0.7110291694468479,0.2958904109589041,0.37306578802106855,1.0,15,0.2054794520547945,35,0.4794520547945205,61,0.8356164383561644,54,-0.005610803048463091
ground_truth,ROGUE,F1,H1,197,192,184,179,0.8091370558375633,0.49441624365482234,0.314720812182741,-0.009437199973733844,-0.014548045010969369,0.8335658011631206,0.4040609137055838,0.49031223865059537,1.0,26,0.1319796954314721,68,0.34517766497461927,131,0.6649746192893401,79,-0.005623996329524636
ground_truth,CLEAN,F2,S1,99,1,98,0,0.010101010101010102,0.9838383838383837,0.9737373737373737,-0.9453477466847853,-0.5077524002897474,0.0,0.9939393939393939,0.9945304968128977,1.0,0,0.0,0,0.0,0,0.0,0,-0.00572938028293813
quadrant,FLAWED_APPROVAL,F2,J3,73,73,44,44,0.9863013698630136,0.17808219178082188,0.8082191780821918,-0.030990065402665173,-0.09650674540163152,0.6783986432040705,0.8082191780821918,0.8325567157446434,1.0,1,0.0136986301369863,1,0.0136986301369863,4,0.0547945205479452,5,-0.005943300214209759
ground_truth,ROGUE,F1,J1,197,192,71,69,0.8091370558375633,0.11065989847715735,0.698477157360406,-0.021804246782555263,-0.03733536565831378,0.4923085210408552,0.7086294416243655,0.7670895618759822,1.0,10,0.050761421319796954,22,0.1116751269035533,44,0.2233502538071066,34,-0.0063531155599932596
verdict,BLOCK,F1,J3,198,194,54,52,0.8167508417508417,0.07575757575757576,0.7409932659932659,-0.029585034129124128,-0.04047147051371571,0.43170305234701545,0.7470538720538722,0.7957016611505849,1.0,6,0.030303030303030304,17,0.08585858585858586,36,0.18181818181818182,25,-0.00748341982811599
verdict,BLOCK,F1,J5,198,194,50,48,0.8167508417508417,0.06868686868686869,0.748063973063973,-0.03283112505864979,-0.0128200910766331,0.40704607321102937,0.7561447811447813,0.8016458588758192,1.0,6,0.030303030303030304,14,0.0707070707070707,33,0.16666666666666666,22,-0.008006041186440098
quadrant,FLAWED_APPROVAL,J4,U4,73,41,71,39,0.16164383561643833,0.4712328767123288,0.30958904109589047,-0.013024745978782188,0.00208198168051279,0.5817349992393572,0.35890410958904106,0.4284409455638157,1.0,13,0.1780821917808219,26,0.3561643835616438,53,0.726027397260274,38,-0.008350111120643924
quadrant,VALIDATED_BLOCK,S1,U3,125,10,125,10,0.019600000000000003,0.9249333333333334,0.9053333333333334,-0.09163797667507287,-0.09828116941067123,0.25568084970927246,0.9053333333333333,0.9167309068399274,1.0,0,0.0,0,0.0,3,0.024,5,-0.008675061791906899
quadrant,VALIDATED_BLOCK,F1,J4,125,123,7,7,0.7865333333333333,0.011200000000000002,0.7753333333333333,-0.04155245262382738,-0.054145745707390856,0.2125276990736738,0.7753333333333333,0.8183981644380415,1.0,3,0.024,9,0.072,18,0.144,5,-0.009335451022819886
quadrant,VALIDATED_BLOCK,J3,U1,125,10,125,10,0.016,0.9904000000000001,0.9744,-0.3723869155846465,-0.286803701842883,0.2623223363156124,0.9744,0.9786521343153551,1.0,0,0.0,0,0.0,2,0.016,2,-0.009533105038966934
quadrant,FLAWED_APPROVAL,F2,J4,73,73,41,41,0.9863013698630136,0.16164383561643833,0.8246575342465753,-0.054978192568626016,-0.13943081713335184,0.6466194666205987,0.8246575342465753,0.8482051961610001,1.0,1,0.0136986301369863,1,0.0136986301369863,4,0.0547945205479452,5,-0.009640011847649496
quadrant,VALIDATED_BLOCK,J1,U1,125,21,125,21,0.034,0.9904000000000001,0.9564,-0.22569903424310717,-0.1632248647854904,0.3970920573852008,0.9564000000000001,0.9620083159723725,1.0,0,0.0,0,0.0,2,0.016,2,-0.00984047789299944
ground_truth,CLEAN,J1,S1,99,21,98,20,0.04646464646464647,0.9838383838383837,0.9373737373737373,-0.17015594848368684,-0.1415394028776683,0.4261553144784275,0.9414141414141415,0.9496410805236797,1.0,0,0.0,1,0.010101010101010102,1,0.010101010101010102,1,-0.009968732335407904
ground_truth,ROGUE,S1,U1,197,17,197,17,0.027411167512690352,0.9908629441624365,0.9634517766497461,-0.28917256684589815,-0.3336633759012702,0.23169908676414,0.965482233502538,0.9724113102721388,1.0,0,0.0,1,0.005076142131979695,3,0.015228426395939087,3,-0.009981591139858423
quadrant,FLAWED_BLOCK,U1,U2,78,76,2,2,0.6448717948717948,0.005128205128205128,0.6397435897435897,-0.028599372171994587,-0.029712231396733093,0.13858254350998725,0.6397435897435897,0.689574376345888,1.0,2,0.02564102564102564,6,0.07692307692307693,23,0.2948717948717949,2,-0.010303107154269846
quadrant,FLAWED_APPROVAL,F2,J1,73,73,51,51,0.9863013698630136,0.24383561643835616,0.7424657534246575,-0.043560039029812536,-0.09418967566664374,0.7322612972241371,0.7424657534246575,0.7781256017217237,1.0,1,0.0136986301369863,2,0.0273972602739726,13,0.1780821917808219,5,-0.011218201832335286
quadrant,VALIDATED_BLOCK,F1,J2,125,123,13,13,0.7865333333333333,0.021200000000000004,0.7653333333333333,-0.04850237409795929,-0.05514814579310734,0.2917887092023101,0.7653333333333334,0.8103798834840088,1.0,4,0.032,9,0.072,19,0.152,8,-0.011381890454987775
quadrant,FLAWED_APPROVAL,J1,U4,73,51,71,49,0.24383561643835616,0.4712328767123288,0.2273972602739726,-0.018340498426860186,-0.025102507506751456,0.6574316906726182,0.32602739726027397,0.3937873704814375,0.8,12,0.1643835616438356,32,0.4383561643835616,57,0.7808219178082192,47,-0.01236099346029481
ground_truth,CLEAN,F1,U4,99,2,88,2,0.0060606060606060615,0.36565656565656574,0.3595959595959597,-0.01980531744510808,0.021948518670717124,0.1050596382718834,0.3636363636363637,0.4254528187826484,1.0,11,0.1111111111111111,41,0.41414141414141414,72,0.7272727272727273,2,-0.01260338382870514
verdict,BLOCK,F1,H1,198,194,184,180,0.8167508417508417,0.49890572390572396,0.3178451178451177,-0.0213445885727607,-0.02158074259147059,0.8349545779613853,0.40269360269360277,0.4903931174599378,1.0,28,0.1414141414141414,67,0.3383838383838384,132,0.6666666666666666,79,-0.012749259302382989
verdict,APPROVE,J3,U3,104,3,87,2,0.00576923076923077,0.361698717948718,0.35592948717948725,-0.020216976293631443,-0.005936080421036584,0.13012184567375368,0.3597756410256411,0.4319782807534831,1.0,16,0.15384615384615385,42,0.40384615384615385,79,0.7596153846153846,2,-0.01294340068799
ground_truth,CLEAN,F1,S1,99,2,98,1,0.0060606060606060615,0.9838383838383837,0.9777777777777776,-0.9283401700378386,-0.7071443602677628,0.03634111785407857,0.9858585858585858,0.9888264649460884,1.0,0,0.0,0,0.0,1,0.010101010101010102,1,-0.013128042808615984
ground_truth,CLEAN,F3,S1,99,1,98,0,0.00202020202020202,0.9838383838383837,0.9818181818181817,-0.9453477466847832,-0.5077524002897474,0.0,0.985858585858586,0.9896433394884944,1.0,0,0.0,1,0.010101010101010102,1,0.010101010101010102,0,-0.013368553993522062
verdict,BLOCK,F1,J1,198,194,72,70,0.8167508417508417,0.11136363636363635,0.7053872053872053,-0.04804268080639596,-0.061555556252245555,0.49113810655569495,0.7154882154882156,0.7712296505982124,1.0,9,0.045454545454545456,20,0.10101010101010101,41,0.20707070707070707,35,-0.013668708848957767
ground_truth,CLEAN,F2,U2,99,1,2,0,0.010101010101010102,0.00404040404040404,0.0060606060606060615,-0.014504945216194562,-0.014504945216194557,0.0,0.01414141414141414,0.1044465935734187,1.0,96,0.9696969696969697,98,0.98989898989899,98,0.98989898989899,0,-0.01429982477879383
ground_truth,CLEAN,F2,J4,99,1,2,0,0.010101010101010102,0.00404040404040404,0.0060606060606060615,-0.01450494521619459,-0.014504945216194557,0.0,0.01414141414141414,0.1044465935734187,1.0,96,0.9696969696969697,98,0.98989898989899,98,0.98989898989899,0,-0.014299824778793858
ground_truth,CLEAN,F2,J5,99,1,2,0,0.010101010101010102,0.00404040404040404,0.0060606060606060615,-0.01450494521619459,-0.014504945216194557,0.0,0.01414141414141414,0.1044465935734187,1.0,96,0.9696969696969697,98,0.98989898989899,98,0.98989898989899,0,-0.014299824778793858
ground_truth,CLEAN,F3,U2,99,1,2,0,0.00202020202020202,0.00404040404040404,0.00202020202020202,-0.014504945216194606,-0.014504945216194557,0.0,0.0060606060606060615,0.03481553119113957,0.2,96,0.9696969696969697,99,1.0,99,1.0,0,-0.014417036457308578
ground_truth,CLEAN,F3,J4,99,1,2,0,0.00202020202020202,0.00404040404040404,0.00202020202020202,-0.014504945216194632,-0.014504945216194557,0.0,0.0060606060606060615,0.03481553119113957,0.2,96,0.9696969696969697,99,1.0,99,1.0,0,-0.014417036457308604
ground_truth,CLEAN,F3,J5,99,1,2,0,0.00202020202020202,0.00404040404040404,0.00202020202020202,-0.014504945216194632,-0.014504945216194557,0.0,0.0060606060606060615,0.03481553119113957,0.2,96,0.9696969696969697,99,1.0,99,1.0,0,-0.014417036457308604
verdict,APPROVE,U1,U2,104,101,2,2,0.6875,0.0038461538461538464,0.6836538461538462,-0.04731582832839082,-0.06479766652851134,0.11325795797837009,0.6836538461538461,0.7320282676341021,1.0,3,0.028846153846153848,7,0.0673076923076923,25,0.2403846153846154,2,-0.014968180307731331
ground_truth,ROGUE,S1,U4,197,17,194,17,0.027411167512690352,0.5898477157360407,0.5624365482233503,-0.03557788095516,0.0026501740223797863,0.2142428699957158,0.5705583756345178,0.6243778629452206,1.0,6,0.030456852791878174,33,0.16751269035532995,73,0.37055837563451777,15,-0.015278622988865662
quadrant,FLAWED_APPROVAL,F3,U3,73,55,73,55,0.34520547945205476,0.895890410958904,0.5506849315068492,-0.03506558334717616,-0.016730107795879724,0.7776001710919491,0.5561643835616439,0.6302858668672515,1.0,6,0.0821917808219178,13,0.1780821917808219,29,0.3972602739726027,23,-0.015563354800664486
quadrant,VALIDATED_BLOCK,F3,J4,125,89,7,5,0.31120000000000003,0.011200000000000002,0.30000000000000004,-0.022782519832694543,-0.025760183868349315,0.16346559076874947,0.30640000000000006,0.40855844135202984,1.0,36,0.288,64,0.512,97,0.776,5,-0.015801955755956935
ground_truth,CLEAN,U1,U2,99,97,2,2,0.6888888888888889,0.00404040404040404,0.6848484848484848,-0.050767308256681,-0.06731659629198568,0.11629129983033293,0.6848484848484848,0.7305733185227706,1.0,2,0.020202020202020204,6,0.06060606060606061,24,0.24242424242424243,2,-0.015999394117257044
verdict,BLOCK,J3,S1,198,54,13,4,0.07575757575757576,0.015404040404040406,0.060353535353535354,-0.01753974557734808,0.015590362996314605,0.09729509414625999,0.08308080808080809,0.17089337451915876,1.0,138,0.696969696969697,181,0.9141414141414141,194,0.9797979797979798,4,-0.016082529341250224
quadrant,FLAWED_BLOCK,H1,J3,78,52,2,1,0.22799145299145296,0.005128205128205128,0.22286324786324782,-0.02125724608569839,-0.011320128542124601,0.10250608536718815,0.22799145299145296,0.3107808839596764,1.0,25,0.32051282051282054,49,0.6282051282051282,74,0.9487179487179487,1,-0.016410775664023138
quadrant,FLAWED_BLOCK,H1,J4,78,52,2,1,0.22799145299145296,0.005128205128205128,0.22286324786324782,-0.02125724608569839,-0.011320128542124601,0.10250608536718815,0.22799145299145296,0.3107808839596764,1.0,25,0.32051282051282054,49,0.6282051282051282,74,0.9487179487179487,1,-0.016410775664023138
quadrant,FLAWED_BLOCK,H1,J5,78,52,2,1,0.22799145299145296,0.005128205128205128,0.22286324786324782,-0.02125724608569839,-0.011320128542124601,0.10250608536718815,0.22799145299145296,0.3107808839596764,1.0,25,0.32051282051282054,49,0.6282051282051282,74,0.9487179487179487,1,-0.016410775664023138
quadrant,FLAWED_APPROVAL,H1,J1,73,73,51,51,0.6958904109589041,0.24383561643835616,0.452054794520548,-0.031405111556304745,-0.021597541408526218,0.6981565401732863,0.473972602739726,0.5484723491737931,1.0,8,0.1095890410958904,17,0.2328767123287671,37,0.5068493150684932,41,-0.01651994909263154
quadrant,VALIDATED_BLOCK,J2,U3,125,13,125,13,0.021200000000000004,0.9249333333333334,0.9037333333333334,-0.17267474414254316,-0.15332983363370123,0.2981721106014398,0.9037333333333334,0.9151587597545879,1.0,0,0.0,1,0.008,1,0.008,7,-0.016622822036122146
quadrant,VALIDATED_BLOCK,J4,U3,125,7,125,7,0.011200000000000002,0.9249333333333334,0.9137333333333334,-0.1961709245610634,-0.14048534618891143,0.21023759602837877,0.9137333333333334,0.9238482318841962,1.0,0,0.0,1,0.008,1,0.008,4,-0.016923011758801055
ground_truth,CLEAN,F2,J3,99,1,3,0,0.010101010101010102,0.0060606060606060615,0.00404040404040404,-0.017857142857142894,-0.017857142857142856,0.0,0.01616161616161616,0.1063632046956621,1.0,95,0.9595959595959596,98,0.98989898989899,98,0.98989898989899,0,-0.017568542568542605
verdict,BLOCK,J2,S1,198,62,13,5,0.09116161616161615,0.015404040404040406,0.07575757575757575,-0.019495614708749436,0.027453145975525162,0.10387171361839384,0.09646464646464645,0.18969672765983203,1.0,132,0.6666666666666666,176,0.8888888888888888,191,0.9646464646464646,5,-0.01761497712825896
ground_truth,CLEAN,F3,J3,99,1,3,0,0.00202020202020202,0.0060606060606060615,0.004040404040404041,-0.017857142857142926,-0.017857142857142856,0.0,0.00808080808080808,0.04020151261036849,0.2,95,0.9595959595959596,99,1.0,99,1.0,0,-0.01771284271284278
quadrant,VALIDATED_BLOCK,J5,U3,125,8,125,8,0.0128,0.9249333333333334,0.9121333333333334,-0.2184156146014278,-0.17522386310837917,0.2237846791998872,0.9121333333333334,0.9226351150674656,1.0,0,0.0,1,0.008,1,0.008,5,-0.019191452002978785
ground_truth,CLEAN,F1,U2,99,2,2,0,0.0060606060606060615,0.00404040404040404,0.002020202020202021,-0.019540346058685015,-0.020617483237190506,0.0,0.010101010101010102,0.05318160234783105,0.4,95,0.9595959595959596,98,0.98989898989899,99,1.0,0,-0.019342968825769007
ground_truth,CLEAN,F1,J4,99,2,2,0,0.0060606060606060615,0.00404040404040404,0.002020202020202021,-0.019540346058685064,-0.020617483237190506,0.0,0.010101010101010102,0.05318160234783105,0.4,95,0.9595959595959596,98,0.98989898989899,99,1.0,0,-0.019342968825769052
