rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
F3,U2,296,144,2,0,0.2148648648648649,0.0013513513513513514,0.21351351351351355,-0.06607206867954683,-0.07518814664939627,0.0,0.21621621621621626,0.3440615909664698,1.0,150,0.5067567567567568,195,0.6587837837837838,250,0.8445945945945946,0,-0.05178621599207725
J2,U4,296,71,282,69,0.06689189189189189,0.5148648648648648,0.44797297297297295,-0.10310925919961754,-0.13538926878613905,0.34194425960593733,0.46689189189189184,0.5436364047233597,1.0,31,0.10472972972972973,88,0.2972972972972973,161,0.543918918918919,67,-0.05496838210033665
J1,U4,296,92,282,89,0.0891891891891892,0.5148648648648648,0.42567567567567566,-0.1294110951769978,-0.1550035161808617,0.3839294175324577,0.4527027027027027,0.5339804632522946,1.0,38,0.12837837837837837,89,0.30067567567567566,169,0.5709459459459459,87,-0.07082634263065421
F1,S1,296,194,115,17,0.5405405405405406,0.34729729729729736,0.1932432432432432,-0.8796545326770663,-0.8000917948524764,0.026924985587847887,0.8608108108108108,0.8912487443605878,1.0,5,0.016891891891891893,13,0.04391891891891892,27,0.09121621621621621,8,-0.122438401169916
J1,S1,296,92,115,26,0.0891891891891892,0.34729729729729736,0.25810810810810814,-0.20636050554206264,-0.17888035195183694,0.14779384676555,0.39864864864864863,0.5812381937190965,1.0,120,0.40540540540540543,169,0.5709459459459459,185,0.625,7,-0.1240951688732674
J2,S1,296,71,115,15,0.06689189189189189,0.34729729729729736,0.2804054054054055,-0.24886094056101266,-0.2350665475066482,0.07798319643155846,0.3939189189189189,0.5880568091696676,1.0,130,0.4391891891891892,174,0.5878378378378378,189,0.6385135135135135,6,-0.15082990789407322
J4,S1,296,50,115,6,0.04594594594594595,0.34729729729729736,0.3013513513513514,-0.250528037089543,-0.2682301079587401,0.027248057555212868,0.38513513513513514,0.590006871238046,1.0,140,0.47297297297297297,181,0.6114864864864865,192,0.6486486486486487,4,-0.15404088766992174
J5,S1,296,52,115,5,0.0472972972972973,0.34729729729729736,0.30000000000000004,-0.2601059347723815,-0.290637962627534,0.02323711910317008,0.3878378378378378,0.5909223207742192,1.0,137,0.46283783783783783,181,0.6114864864864865,191,0.6452702702702703,3,-0.1592270114214714
H1,S1,296,259,115,89,0.42567567567567566,0.34729729729729736,0.0783783783783783,-0.36734536270058793,-0.369104554594801,0.3422088933367343,0.5581081081081082,0.626228522316065,1.0,19,0.06418918918918919,59,0.19932432432432431,123,0.4155405405405405,15,-0.162326937301476
J3,S1,296,57,115,7,0.0527027027027027,0.34729729729729736,0.29459459459459464,-0.2670322563357714,-0.28450171195810137,0.034159747883408094,0.39054054054054055,0.5906935913982129,1.0,134,0.4527027027027027,178,0.6013513513513513,192,0.6486486486486487,4,-0.16274533460463905
S1,U4,296,115,282,104,0.34729729729729736,0.5148648648648648,0.16756756756756747,-0.3969287179356735,-0.3784795380917266,0.39183565952230043,0.5878378378378378,0.6375629274718586,1.0,7,0.02364864864864865,40,0.13513513513513514,103,0.34797297297297297,18,-0.1635989986086222
S1,U3,296,115,283,102,0.34729729729729736,0.7297297297297297,0.38243243243243236,-0.8233162621021827,-0.779145774081588,0.2969746397705605,0.7972972972972973,0.8306623862918076,1.0,3,0.010135135135135136,12,0.04054054054054054,33,0.11148648648648649,13,-0.16688843150719923
S1,U1,296,115,294,113,0.34729729729729736,0.8898648648648648,0.5425675675675674,-0.692996212116561,-0.7483132824766564,0.45766257122289455,0.7493243243243243,0.8283001153453264,1.0,26,0.08783783783783784,48,0.16216216216216217,79,0.2668918918918919,5,-0.17371729371300285
H1,U4,296,259,282,248,0.42567567567567566,0.5148648648648648,0.08918918918918917,-0.3769943215194817,-0.3550346922042039,0.6556330960696289,0.36081081081081084,0.45440784157680036,1.0,50,0.16891891891891891,138,0.46621621621621623,205,0.6925675675675675,228,-0.24097069470096602
F3,S1,296,144,115,13,0.2148648648648649,0.34729729729729736,0.13243243243243247,-0.5716792587396218,-0.6206718339468701,0.017645819638495683,0.5445945945945947,0.668398651073412,1.0,55,0.1858108108108108,95,0.32094594594594594,153,0.5168918918918919,13,-0.26034582458817906
